pitch_type,game_date,player_name,events,description,stand,p_throws,home_team,away_team,bb_type,balls,strikes,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle
SL,2026-08-05,"Tatis Jr., Fernando",home_run,hit_into_play,R,R,AZ,SD,fly_ball,2,1,0,9,465,114.7,24
FC,2026-08-04,"Benge, Carson",home_run,hit_into_play,L,R,CLE,NYM,fly_ball,3,1,0,8,451,107.6,26
FS,2026-08-05,"Caminero, Junior",home_run,hit_into_play,R,R,COL,TB,fly_ball,2,2,0,3,449,105.1,38
KC,2026-08-09,"Schwarber, Kyle",home_run,hit_into_play,L,R,PHI,TOR,fly_ball,2,0,1,5,448,107.7,28
SI,2026-08-08,"Caglianone, Jac",home_run,hit_into_play,L,R,KC,CHC,fly_ball,1,1,2,1,448,111.9,24
FF,2026-08-03,"Moniak, Mickey",home_run,hit_into_play,L,R,COL,TB,fly_ball,1,1,0,8,447,104.3,30
FF,2026-08-03,"Hernández, Teoscar",home_run,hit_into_play,R,L,CHC,LAD,fly_ball,2,1,2,6,443,111.2,33
SL,2026-08-03,"Caminero, Junior",home_run,hit_into_play,R,R,COL,TB,fly_ball,0,1,2,4,442,112.4,22
SI,2026-08-09,"Burleson, Alec",home_run,hit_into_play,L,R,STL,COL,fly_ball,0,0,0,5,441,110.3,28
FC,2026-08-09,"Cowser, Colton",home_run,hit_into_play,L,R,TEX,BAL,fly_ball,3,2,0,2,441,108.9,23
FC,2026-08-08,"Bolte, Henry",home_run,hit_into_play,R,L,BOS,ATH,fly_ball,0,0,0,9,439,111.5,21
CU,2026-08-05,"Mayo, Coby",home_run,hit_into_play,R,L,BAL,LAA,fly_ball,2,2,1,4,436,105.9,31
SL,2026-08-09,"Nimmo, Brandon",home_run,hit_into_play,L,L,TEX,BAL,fly_ball,0,0,2,3,434,107.1,25
CU,2026-08-04,"Riley, Austin",home_run,hit_into_play,R,L,ATL,MIA,fly_ball,1,1,1,7,433,106.7,30
FF,2026-08-03,"Harper, Bryce",home_run,hit_into_play,L,R,PHI,WSH,fly_ball,0,0,0,8,433,112.6,22
CH,2026-08-08,"Walker, Jordan",home_run,hit_into_play,R,L,STL,COL,fly_ball,0,1,1,8,432,107.3,31
SL,2026-08-02,"Abreu, Wilyer",home_run,hit_into_play,L,R,LAD,BOS,fly_ball,0,0,0,3,431,109.1,24
CU,2026-08-04,"Abreu, Wilyer",home_run,hit_into_play,L,R,BOS,CWS,fly_ball,0,1,1,5,430,106.8,27
FF,2026-08-05,"O'Neill, Tyler",home_run,hit_into_play,R,L,BAL,LAA,fly_ball,3,1,1,4,426,108.5,30
SI,2026-08-09,"O'Neill, Tyler",home_run,hit_into_play,R,L,TEX,BAL,fly_ball,1,0,1,6,425,108.2,25
FC,2026-08-07,"Pages, Andy",home_run,hit_into_play,R,L,AZ,LAD,fly_ball,0,0,0,8,425,108.1,35
FF,2026-08-07,"Chourio, Jackson",home_run,hit_into_play,R,R,MIL,MIN,fly_ball,1,0,1,1,423,107.6,30
FC,2026-08-05,"Massey, Michael",home_run,hit_into_play,L,L,KC,MIN,fly_ball,2,0,0,7,422,103.3,24
SI,2026-08-03,"Caminero, Junior",home_run,hit_into_play,R,R,COL,TB,fly_ball,0,1,1,1,422,109.1,22
FF,2026-08-02,"Merrill, Jackson",home_run,hit_into_play,L,R,SD,SF,fly_ball,0,2,0,2,422,105,30
FC,2026-08-04,"Bichette, Bo",home_run,hit_into_play,R,L,CLE,NYM,fly_ball,0,0,0,3,422,107.5,30
CH,2026-08-06,"Olson, Matt",home_run,hit_into_play,L,L,ATL,MIA,fly_ball,1,2,0,6,422,105.7,34
CH,2026-08-09,"Tatis Jr., Fernando",home_run,hit_into_play,R,R,SD,HOU,fly_ball,2,1,2,4,421,110.6,32
FF,2026-08-08,"Merrill, Jackson",home_run,hit_into_play,L,R,SD,HOU,fly_ball,3,2,2,3,421,106.7,28
SI,2026-08-06,"Lewis, Royce",home_run,hit_into_play,R,R,KC,MIN,fly_ball,2,0,0,5,421,104.2,32
FF,2026-08-08,"McCarthy, Jake",home_run,hit_into_play,L,L,STL,COL,fly_ball,0,0,0,1,420,104,29
FC,2026-08-08,"Caglianone, Jac",home_run,hit_into_play,L,R,KC,CHC,fly_ball,1,0,1,7,420,111,33
CH,2026-08-02,"Duran, Jarren",home_run,hit_into_play,L,R,LAD,BOS,fly_ball,0,2,1,6,420,106.2,33
SL,2026-08-02,"Harper, Bryce",home_run,hit_into_play,L,L,BAL,PHI,fly_ball,1,2,1,5,419,100.9,27
FC,2026-08-04,"Abreu, Wilyer",home_run,hit_into_play,L,R,BOS,CWS,fly_ball,0,0,2,8,419,105,31
FF,2026-08-03,"Trammell, Taylor",field_out,hit_into_play,L,R,HOU,TOR,fly_ball,2,0,0,4,418,110.4,32
SI,2026-08-08,"Seager, Corey",home_run,hit_into_play,L,L,TEX,BAL,fly_ball,2,0,2,8,418,107.7,23
SL,2026-08-03,"Burleson, Alec",home_run,hit_into_play,L,R,NYY,STL,fly_ball,2,2,1,8,418,109.1,29
FF,2026-08-04,"Bell, Josh",home_run,hit_into_play,L,R,KC,MIN,fly_ball,0,0,0,8,417,108.9,31
FF,2026-08-08,"McCarthy, Jake",home_run,hit_into_play,L,R,STL,COL,fly_ball,0,0,2,6,417,105.3,29
FF,2026-08-04,"Vaughn, Andrew",home_run,hit_into_play,R,R,MIL,PIT,fly_ball,1,0,0,4,417,107.1,31
FF,2026-08-03,"Palacios, Richie",home_run,hit_into_play,L,R,COL,TB,fly_ball,0,1,2,9,416,99.8,31
SI,2026-08-05,"Butler, Lawrence",home_run,hit_into_play,L,R,CIN,ATH,fly_ball,1,2,0,1,415,107.9,30
FF,2026-08-03,"Jordan, Blaze",triple,hit_into_play,R,L,NYY,STL,fly_ball,2,2,0,8,414,103.6,24
SL,2026-08-04,"Duran, Jarren",home_run,hit_into_play,L,R,BOS,CWS,fly_ball,1,2,1,1,414,109,25
FC,2026-08-07,"Pederson, Joc",home_run,hit_into_play,L,R,TEX,BAL,fly_ball,0,0,1,6,414,109.6,30
SL,2026-08-02,"Nimmo, Brandon",home_run,hit_into_play,L,L,HOU,TEX,fly_ball,3,1,0,7,414,103.2,27
FS,2026-08-05,"Tawa, Tim",home_run,hit_into_play,R,R,AZ,SD,fly_ball,1,2,2,3,414,105.8,23
FF,2026-08-08,"Soderstrom, Tyler",home_run,hit_into_play,L,L,BOS,ATH,fly_ball,2,2,1,7,413,108.4,24
CH,2026-08-09,"Marte, Starling",home_run,hit_into_play,R,L,KC,CHC,fly_ball,2,2,2,4,413,106.5,26
FF,2026-08-05,"Muncy, Max",home_run,hit_into_play,L,L,CHC,LAD,fly_ball,1,1,1,8,413,106.3,43
FF,2026-08-09,"Siri, Jose",home_run,hit_into_play,R,R,MIA,LAA,fly_ball,3,1,2,2,413,107.2,28
FF,2026-08-08,"Mesa Jr., Victor",home_run,hit_into_play,L,R,SEA,TB,fly_ball,1,2,2,4,412,105.7,27
FF,2026-08-03,"Mesa Jr., Victor",field_out,hit_into_play,L,R,COL,TB,fly_ball,0,0,0,9,412,100.7,29
SI,2026-08-06,"Neto, Zach",home_run,hit_into_play,R,R,BAL,LAA,fly_ball,2,1,1,3,411,105,30
FF,2026-08-09,"Merrill, Jackson",home_run,hit_into_play,L,R,SD,HOU,fly_ball,1,2,0,2,411,106.8,33
SL,2026-08-07,"Waldschmidt, Ryan",home_run,hit_into_play,R,R,AZ,LAD,fly_ball,2,2,1,9,411,105.5,23
FS,2026-08-03,"Lee, Jung Hoo",home_run,hit_into_play,L,R,TEX,SF,fly_ball,1,1,1,3,410,100.6,28
FF,2026-08-08,"Trammell, Taylor",home_run,hit_into_play,L,R,SD,HOU,fly_ball,1,2,2,2,409,103.6,30
FF,2026-08-08,"Guerrero Jr., Vladimir",home_run,hit_into_play,R,R,PHI,TOR,line_drive,3,1,2,1,408,103.8,22
FF,2026-08-06,"Witt Jr., Bobby",double,hit_into_play,R,R,KC,MIN,line_drive,1,1,0,6,408,109.2,18
FF,2026-08-09,"Robert Jr., Luis",home_run,hit_into_play,R,R,PIT,NYM,fly_ball,1,0,2,3,408,108.3,33
CU,2026-08-06,"Benge, Carson",triple,hit_into_play,L,L,CLE,NYM,fly_ball,0,1,1,3,408,103.1,31
ST,2026-08-05,"Wetherholt, JJ",double,hit_into_play,L,R,NYY,STL,fly_ball,1,1,2,5,407,103.1,27
FF,2026-08-06,"Sheets, Gavin",field_out,hit_into_play,L,L,AZ,SD,fly_ball,3,2,1,2,407,105.1,24
SI,2026-08-07,"Olson, Matt",home_run,hit_into_play,L,L,NYY,ATL,line_drive,1,0,0,9,407,109.8,19
SI,2026-08-07,"Bell, Josh",home_run,hit_into_play,R,L,MIL,MIN,fly_ball,1,1,2,3,406,103.6,29
FF,2026-08-03,"Duran, Ezequiel",home_run,hit_into_play,R,R,TEX,SF,fly_ball,3,2,1,9,406,110.2,22
CU,2026-08-09,"Narváez, Carlos",field_out,hit_into_play,R,L,TEX,BAL,fly_ball,0,2,1,7,405,102.2,27
FF,2026-08-05,"Siri, Jose",home_run,hit_into_play,R,L,BAL,LAA,fly_ball,0,2,0,6,405,105.5,37
FF,2026-08-02,"Basabe, Osleivis",home_run,hit_into_play,R,R,SD,SF,fly_ball,3,2,0,5,404,103.2,27
SI,2026-08-03,"Tawa, Tim",home_run,hit_into_play,R,R,AZ,SD,fly_ball,0,0,1,4,404,104.1,28
CH,2026-08-09,"Alonso, Pete",home_run,hit_into_play,R,L,TEX,BAL,fly_ball,3,2,1,4,404,100.5,29
FF,2026-08-02,"Yastrzemski, Mike",home_run,hit_into_play,L,R,ATL,WSH,fly_ball,0,0,0,3,403,102.4,24
FF,2026-08-02,"Carter, Evan",field_out,hit_into_play,L,R,HOU,TEX,fly_ball,1,0,2,2,403,102.9,28
FF,2026-08-08,"Holliday, Jackson",home_run,hit_into_play,L,R,TEX,BAL,fly_ball,1,1,2,1,403,105.5,30
FF,2026-08-03,"Walker, Christian",field_out,hit_into_play,R,R,HOU,TOR,fly_ball,0,0,2,5,402,104.1,29
FF,2026-08-04,"Hicks, Liam",home_run,hit_into_play,L,R,COL,TB,fly_ball,2,1,2,3,402,98.8,26
FF,2026-08-04,"Rumfield, TJ",field_out,hit_into_play,L,L,COL,TB,fly_ball,0,0,2,5,402,100.1,37
SI,2026-08-02,"Lewis, Royce",home_run,hit_into_play,R,L,SEA,MIN,fly_ball,1,0,1,8,402,103,27
FC,2026-08-02,"Olson, Matt",home_run,hit_into_play,L,R,ATL,WSH,fly_ball,2,1,0,4,401,99.7,29
FF,2026-08-09,"Clemens, Kody",home_run,hit_into_play,L,R,MIL,MIN,fly_ball,2,1,2,6,401,105.3,24
SL,2026-08-06,"Merrill, Jackson",field_out,hit_into_play,L,L,AZ,SD,fly_ball,1,0,2,3,401,100.6,27
CH,2026-08-09,"Winn, Masyn",double,hit_into_play,R,R,STL,COL,line_drive,2,1,2,3,401,104.8,25
FF,2026-08-09,"Lee, Brooks",home_run,hit_into_play,L,R,MIL,MIN,fly_ball,1,1,0,5,401,103.8,29
FC,2026-08-05,"Altuve, Jose",home_run,hit_into_play,R,R,HOU,TOR,fly_ball,2,1,1,3,401,107,30
KC,2026-08-07,"Devers, Rafael",home_run,hit_into_play,L,R,SF,DET,fly_ball,2,2,2,1,401,100,29
SI,2026-08-04,"Durbin, Caleb",home_run,hit_into_play,R,R,BOS,CWS,fly_ball,1,0,1,1,401,102.3,25
SL,2026-08-05,"Contreras, William",home_run,hit_into_play,R,R,MIL,PIT,fly_ball,0,0,1,6,400,103,28
FF,2026-08-04,"Arenado, Nolan",home_run,hit_into_play,R,R,AZ,SD,fly_ball,1,0,1,7,400,102,29
SL,2026-08-07,"Tatis Jr., Fernando",home_run,hit_into_play,R,R,SD,HOU,fly_ball,3,1,2,5,400,107,28
CU,2026-08-08,"Crawford, Justin",triple,hit_into_play,L,R,PHI,TOR,fly_ball,0,2,2,6,400,104.5,19
FF,2026-08-07,"Perez, Salvador",field_out,hit_into_play,R,R,KC,CHC,fly_ball,1,1,2,3,400,100.5,35
CU,2026-08-02,"De La Cruz, Bryan",home_run,hit_into_play,R,R,BAL,PHI,fly_ball,1,1,1,3,400,102.1,30
FF,2026-08-07,"Trout, Mike",home_run,hit_into_play,R,R,MIA,LAA,fly_ball,0,1,1,1,400,105.1,25
FF,2026-08-04,"Chourio, Jackson",home_run,hit_into_play,R,R,MIL,PIT,fly_ball,1,1,1,3,399,102.9,30
FF,2026-08-05,"Baty, Brett",home_run,hit_into_play,L,R,CLE,NYM,fly_ball,0,2,0,3,399,106.8,26
SL,2026-08-08,"Harper, Bryce",home_run,hit_into_play,L,R,PHI,TOR,fly_ball,1,1,1,6,399,106.7,23
FF,2026-08-09,"Wetherholt, JJ",double,hit_into_play,L,L,STL,COL,fly_ball,0,0,2,8,399,103.7,25
ST,2026-08-07,"Schanuel, Nolan",home_run,hit_into_play,L,R,MIA,LAA,fly_ball,0,1,2,7,399,102.2,30
FF,2026-08-07,"Semien, Marcus",home_run,hit_into_play,R,R,PIT,NYM,fly_ball,1,2,2,3,399,101.1,27
CH,2026-08-03,"Tovar, Ezequiel",home_run,hit_into_play,R,L,COL,TB,fly_ball,2,2,0,3,398,104.1,26
FF,2026-08-07,"DeLuca, Jonny",home_run,hit_into_play,R,R,SEA,TB,fly_ball,1,0,1,2,398,103.1,30
FF,2026-08-05,"Sánchez, Jesús",home_run,hit_into_play,L,R,HOU,TOR,fly_ball,3,0,2,6,398,102,32
SI,2026-08-06,"Sánchez, Gary",home_run,hit_into_play,R,R,MIL,PIT,fly_ball,2,1,1,5,397,101.5,32
ST,2026-08-06,"Pozo, Yohel",home_run,hit_into_play,R,R,BAL,LAA,fly_ball,3,2,1,3,397,97.8,28
SL,2026-08-04,"Albies, Ozzie",home_run,hit_into_play,L,R,ATL,MIA,fly_ball,0,0,0,2,397,100.1,32
SI,2026-08-02,"Realmuto, J.T.",field_out,hit_into_play,R,R,BAL,PHI,fly_ball,2,1,2,2,397,104.4,40
SI,2026-08-08,"Alonso, Pete",double,hit_into_play,R,R,TEX,BAL,fly_ball,2,2,1,8,397,106.4,23
FF,2026-08-04,"Díaz, Yandy",double,hit_into_play,R,R,COL,TB,fly_ball,3,2,1,11,396,104,27
ST,2026-08-09,"Varsho, Daulton",home_run,hit_into_play,L,R,SD,HOU,fly_ball,3,2,2,2,395,103.3,27
ST,2026-08-08,"Lukes, Nathan",home_run,hit_into_play,L,R,PHI,TOR,fly_ball,3,2,2,11,395,100.6,24
FF,2026-08-08,"Gilbert, Drew",field_out,hit_into_play,L,R,SF,DET,fly_ball,0,1,2,2,395,101.6,28
ST,2026-08-02,"Larnach, Trevor",home_run,hit_into_play,L,R,SEA,MIN,fly_ball,2,2,0,8,395,109.3,22
SI,2026-08-05,"Mesa Jr., Victor",triple,hit_into_play,L,R,COL,TB,line_drive,3,2,2,2,395,103.6,22
KC,2026-08-04,"McCann, James",home_run,hit_into_play,R,R,AZ,SD,fly_ball,0,1,2,7,395,107.6,24
CH,2026-08-05,"Eldridge, Bryce",field_out,hit_into_play,L,L,TEX,SF,fly_ball,0,0,0,3,395,99.8,34
FF,2026-08-03,"Edman, Tommy",home_run,hit_into_play,R,L,CHC,LAD,line_drive,0,0,0,1,394,108.1,21
CU,2026-08-09,"Yastrzemski, Mike",field_out,hit_into_play,L,R,NYY,ATL,fly_ball,0,2,2,5,394,102.6,29
SI,2026-08-09,"Goodman, Hunter",home_run,hit_into_play,R,R,STL,COL,fly_ball,0,0,0,8,394,104,36
FF,2026-08-09,"Olson, Matt",home_run,hit_into_play,L,R,NYY,ATL,line_drive,2,0,1,7,393,110.7,19
SI,2026-08-09,"Walker, Jordan",field_out,hit_into_play,R,R,STL,COL,fly_ball,0,0,0,3,393,105.3,35
ST,2026-08-03,"Hill, Derek",home_run,hit_into_play,R,L,PHI,WSH,fly_ball,0,1,1,7,393,98.9,29
ST,2026-08-04,"Marte, Starling",double,hit_into_play,R,L,KC,MIN,fly_ball,0,0,2,8,393,100.4,27
SL,2026-08-06,"Chourio, Jackson",field_out,hit_into_play,R,R,MIL,PIT,fly_ball,0,0,2,5,393,103.3,26
FS,2026-08-09,"Alvarez, Francisco",home_run,hit_into_play,R,R,PIT,NYM,fly_ball,1,1,0,5,393,101.7,32
SL,2026-08-09,"Alonso, Pete",home_run,hit_into_play,R,R,TEX,BAL,fly_ball,0,1,1,2,393,103.7,29
FF,2026-08-09,"Sheets, Gavin",home_run,hit_into_play,L,R,SD,HOU,line_drive,0,1,0,6,393,103.7,24
FC,2026-08-06,"Semien, Marcus",home_run,hit_into_play,R,L,CLE,NYM,fly_ball,2,1,1,2,392,96.3,34
FF,2026-08-07,"Smith, Cam",home_run,hit_into_play,R,L,SD,HOU,fly_ball,2,0,0,6,392,106.4,23
FF,2026-08-04,"Castro, Willi",home_run,hit_into_play,L,R,COL,TB,fly_ball,0,2,0,4,392,107.1,24
SL,2026-08-08,"Turner, Trea",home_run,hit_into_play,R,R,PHI,TOR,fly_ball,2,2,1,6,391,99,26
CU,2026-08-02,"Baldwin, Drake",field_out,hit_into_play,L,R,ATL,WSH,fly_ball,1,0,0,8,391,101.3,31
FF,2026-08-06,"Serven, Brian",home_run,hit_into_play,R,L,CIN,ATH,fly_ball,1,0,1,9,391,102.7,37
FF,2026-08-05,"Clement, Ernie",home_run,hit_into_play,R,L,HOU,TOR,fly_ball,0,0,0,10,391,102.4,32
FS,2026-08-07,"Nootbaar, Lars",double,hit_into_play,L,R,AZ,LAD,line_drive,0,2,2,4,391,103.6,20
SI,2026-08-05,"Herrera, Iván",double,hit_into_play,R,R,NYY,STL,line_drive,3,1,2,5,391,109.8,18
FF,2026-08-07,"Culpepper, Kaelen",home_run,hit_into_play,R,L,MIL,MIN,fly_ball,0,2,1,4,390,100.2,31
ST,2026-08-06,"Acuña Jr., Ronald",home_run,hit_into_play,R,R,ATL,MIA,fly_ball,2,0,2,3,390,103.8,35
FF,2026-08-08,"Ballesteros, Moisés",field_out,hit_into_play,L,R,MIA,LAA,fly_ball,3,2,1,7,390,103.4,23
FC,2026-08-06,"Cowser, Colton",field_out,hit_into_play,L,R,BAL,LAA,fly_ball,2,1,2,4,390,100.8,33
SL,2026-08-05,"Abreu, Wilyer",home_run,hit_into_play,L,R,BOS,CWS,fly_ball,3,2,2,3,390,109.3,22
ST,2026-08-03,"Moniak, Mickey",triple,hit_into_play,L,L,COL,TB,line_drive,1,1,1,6,389,103.8,22
FF,2026-08-02,"Kreidler, Ryan",field_out,hit_into_play,R,R,SEA,MIN,fly_ball,1,2,1,5,389,102.5,35
FC,2026-08-06,"Lewis, Royce",field_out,hit_into_play,R,R,KC,MIN,line_drive,3,2,0,2,388,106.1,19
SL,2026-08-02,"Rafaela, Ceddanne",home_run,hit_into_play,R,R,LAD,BOS,fly_ball,1,1,0,3,388,104,23
FC,2026-08-02,"Meckler, Wade",home_run,hit_into_play,L,R,LAA,MIL,fly_ball,0,1,1,2,388,100.6,37
FF,2026-08-06,"Chourio, Jackson",home_run,hit_into_play,R,R,MIL,PIT,fly_ball,2,2,1,1,388,100,30
FF,2026-08-02,"Yastrzemski, Mike",sac_fly,hit_into_play,L,R,ATL,WSH,fly_ball,3,2,0,7,388,97.4,31
